dataset,alpha,group,point,lower,upper,true_mean,penalized_mean,covers_true_mean,covers_penalized_mean
36,0.01,1,0.8851187521151107,0.7123283411190374,1.0124119597826673,1.0,0.9846153846153847,true,true
36,0.3,0,0.3511606025500019,0.20706686092752868,0.47642727184324146,0.2,0.4181818181818182,false,true
36,0.3,1,0.6871847484496669,0.5492905871134325,0.7916601513839926,1.0,0.7818181818181817,false,true
37,0.0,0,0.2011263645890814,0.037859243392517006,0.31860588011256613,0.2,0.2,true,true
37,0.0,1,1.0451951563235657,0.8990379173103619,1.204126263144443,1.0,1.0,true,true
37,0.01,0,0.2172509318742351,0.05571510685435391,0.3322809704301631,0.2,0.2153846153846154,true,true
37,0.01,1,1.0288541518936447,0.8841870265231634,1.1859491818285228,1.0,0.9846153846153847,true,true
37,0.3,0,0.42979689322924436,0.2825460358376081,0.5235919705513599,0.2,0.4181818181818182,false,true
37,0.3,1,0.8134552246144071,0.6865350501095648,0.9478556474275628,1.0,0.7818181818181817,false,true
38,0.0,0,0.12495467827511725,0.007351893814889918,0.2616763930218683,0.2,0.2,true,true
38,0.0,1,1.0076282214298882,0.7936016372175054,1.1835011575977334,1.0,1.0,true,true
38,0.01,0,0.14066790698452875,0.021916394868169094,0.27573023937716357,0.2,0.2153846153846154,true,true
38,0.01,1,0.9891822572927529,0.7782762335350597,1.1620856415772711,1.0,0.9846153846153847,true,true
38,0.3,0,0.34707165302959997,0.23512269730777685,0.4563408986018238,0.2,0.4181818181818182,false,true
38,0.3,1,0.7468822075876691,0.5878588533864085,0.8590570042357948,1.0,0.7818181818181817,false,true
39,0.0,0,0.32014376602183775,0.18450867522270903,0.46067061946089194,0.2,0.2,true,true
39,0.0,1,1.0835391851953162,0.9235288996559305,1.195750746891277,1.0,1.0,true,true
39,0.01,0,0.33587036693184935,0.20190385817849624,0.4737602798061596,0.2,0.2153846153846154,false,true
39,0.01,1,1.0697784093990559,0.9117093352722888,1.1802339017073165,1.0,0.9846153846153847,true,true
39,0.3,0,0.5426719853760501,0.42811061141677204,0.6490269411391019,0.2,0.4181818181818182,false,false
39,0.3,1,0.8888269932603805,0.7686622005160041,0.9823682320650946,1.0,0.7818181818181817,false,true
40,0.0,0,0.12633085541996958,-0.03533297593661063,0.35049344643032415,0.2,0.2,true,true
40,0.0,1,1.069872501321917,0.9046629496285155,1.257884238857725,1.0,1.0,true,true
40,0.01,0,0.14400410383363083,-0.014505247933249584,0.36401468121848635,0.2,0.2153846153846154,true,true
40,0.01,1,1.0512308557349042,0.8901652084828857,1.235141887071366,1.0,0.9846153846153847,true,true
40,0.3,0,0.3768792594930353,0.2576348214160986,0.5425587613382495,0.2,0.4181818181818182,false,true
40,0.3,1,0.8055954175736146,0.6741898909031545,0.9707967751352063,1.0,0.7818181818181817,false,true
41,0.0,0,0.08833862944202192,-0.08533229556341525,0.25634372881184375,0.2,0.2,true,true
41,0.0,1,1.029163292582746,0.8456111826158335,1.1398818125203722,1.0,1.0,true,true
41,0.01,0,0.10619322640024037,-0.0635021700176896,0.27145328756669124,0.2,0.2153846153846154,true,true
41,0.01,1,1.0108261389499813,0.8289083312771315,1.1195348211284515,1.0,0.9846153846153847,true,true
41,0.3,0,0.3415264529638104,0.20837005228402886,0.4567943601765388,0.2,0.4181818181818182,false,true
41,0.3,1,0.7691325549117201,0.6180255814753965,0.8552056948605082,1.0,0.7818181818181817,false,true
42,0.0,0,0.27029244652304135,0.09746410751167839,0.434730365658378,0.2,0.2,true,true
42,0.0,1,0.9926113170305333,0.8381172668351671,1.1088106056837195,1.0,1.0,true,true
42,0.01,0,0.28595086693428523,0.11640306246743586,0.4463436661057695,0.2,0.2153846153846154,true,true
42,0.01,1,0.980140838499423,0.8298344602926251,1.0954240539708244,1.0,0.9846153846153847,true,true
42,0.3,0,0.49090272925916956,0.3576956932155704,0.6248928651381895,0.2,0.4181818181818182,false,true
42,0.3,1,0.8169157026358923,0.697242665917247,0.9205565661090402,1.0,0.7818181818181817,false,true
43,0.0,0,0.2971372593737543,0.15075643363381985,0.43327457968017524,0.2,0.2,true,true
43,0.0,1,0.866951662289652,0.7273267144504209,1.0180315918376144,1.0,1.0,true,true
43,0.01,0,0.30753925353051526,0.16449261857931227,0.44005074350290346,0.2,0.2153846153846154,true,true
43,0.01,1,0.855377612453256,0.7208128002255116,1.003672155198161,1.0,0.9846153846153847,true,true
43,0.3,0,0.4444434344135062,0.33446129803361957,0.5545200174145203,0.2,0.4181818181818182,false,true
